obiter_dictum	2	El obiter dictum, incluido en el auto dictado por tres magistrados del Supremo, se pronuncia a favor de la jurisdicción universal en delitos de genocidio	n	spa-30-06765887-n
mandato	3	El Gobierno cumplió ayer el mandato del Tribunal Supremo sobre la retención del IRPF	n	spa-30-06552984-n
cuerpo	1	sentía como si todo su cuerpo estuviera en llamas	n	spa-30-05216365-n
cuerpo	11	encontraron el cuerpo en el lago	n	spa-30-05217859-n
misa	2	interpretaron una misa compuesta por Beethoven	n	spa-30-07033753-n
auto_judicial	1	La vacunación por orden judicial divide a los padres	n	spa-30-06539502-n
enajenación	2	Resolución por la que se acuerda la enajenación de nueve fincas del Patrimonio del Estado	n	spa-30-06540863-n
mandamiento_de_ejecución	1	Ningún tribunal podrá despachar mandamiento de ejecución contra los bienes que se encuentren afectados a un servicio público	n	spa-30-06553846-n
embargo_de_nómina	1	Tengo un embargo de nómina por parte del banco sobre un préstamo que no he podido cubrir	n	spa-30-06557827-n
interdicción	3	La condena conlleva la pena añadida de interdicción perpetua para ocupar cargos públicos	n	spa-30-06558088-n
citación_a_comparecencia	1	Se ha notificado al testigo la citación a comparecencia	n	spa-30-06557047-n
citación	1	Aplazado el juicio por un error en la citación	n	spa-30-06556692-n
auto_de_comparecencia	1	El fiscal ha enviado un auto de comparecencia a la guardia de seguridad del supermercado	n	spa-30-06558277-n
multa	1	El miedo a la multa convenció a los jóvenes para ponerse el casco	n	spa-30-06558678-n
multa_por_exceso_de_velocidad	1	Detenido un conductor que huía en dirección contraria para evitar una multa por exceso de velocidad	n	spa-30-06558893-n
multa_de_aparcamiento	1	El transgresor se resiste al pago de una multa de aparcamiento	n	spa-30-06559004-n
orden_de_secuestro	1	Las autoridades portuarias han ejecutado la orden de secuestro del barco emitida por el Tribunal	n	spa-30-06555570-n
embargo_de_bienes_inmuebles	1	El abogado consiguió de embargo el propiedad sobre un tercio del inmueble	n	spa-30-06554981-n
habeas_corpus	2	En su petición de habeas corpus, el militar afirma que ha sido ilegalmente privado de libertad	n	spa-30-06554373-n
orden_policial	1	Interior retira la orden policial de fichar por meras sospechas a los ciudadanos	n	spa-30-06547059-n
orden_de_registro	1	Los policías tenían una orden de registro de la casa del imputado	n	spa-30-06547321-n
orden_de_detención	1	La Audiencia de Barcelona ha decretado una orden de detención contra el terrorista	n	spa-30-06547615-n
orden_de_arresto	1	El Tribunal Penal Internacional emite una orden de arresto contra el presidente de Sudán	n	spa-30-06547832-n
orden_de_ejecución	1	El presidente asegura que no firmará la orden de ejecución contra el terrorista	n	spa-30-06547992-n
indulto	2	El periodista tuvo el indulto tras una intensa campaña internacional	n	spa-30-06552639-n
ente_certificador	1	El ente certificador ha otorgado la acreditación a la empresa	n	spa-30-10258602-n
funcionario_público	1	Mi madre es funcionaria pública del Ministerio de Justicia	n	spa-30-09925459-n
censista	1	Mi padre es censista demográfico	n	spa-30-09904057-n
sustituto	5	Se tuvo que nombrar a un sustituto para llevar a cabo los trámites	n	spa-30-09895902-n
burócrata	1	Mi padre es burócrata en el Congreso	n	spa-30-09880427-n
alistador	1	El alistador todavía no nos ha incluido entre los contribuyentes	n	spa-30-10265891-n
autoridad_impositiva	1	La autoridad impositiva ha puesto en marcha nuevas herramientas contra la evasión fiscal	n	spa-30-10693235-n
persona_nombrada	1	La persona nombrada deberá tomar posesión del puesto en los tres días hábiles siguientes al de la notificación	n	spa-30-09800964-n
encargado	5	El encargado de hacer cumplir la ley cumplirá en todo momento los deberes que le impone la ley	n	spa-30-10202624-n
titular_encargado	1	La agencia de empleo cuenta con un nuevo titular encargado de fomentar el desarrollo empresarial	n	spa-30-10371221-n
guardabosque	2	Mi padre es guardabosque en los bosques extremeños	n	spa-30-10092098-n
presidium	1	El Presídium por antonomasia es el Sóviet Supremo	n	spa-30-08327390-n
comité_de_finanzas	1	El plan de recortes ha recibido luz verde del comité de finanzas	n	spa-30-08326976-n
comité_ético	1	Un comité ético internacional vigilará la fertilización in vitro	n	spa-30-08326850-n
comité_directivo	1	El comité directivo del banco sufrió un profundo cambio	n	spa-30-08326706-n
empresa	3	Trabaja para una empresa de exportación	n	spa-30-08056231-n
colectivo	2	Las primeras cooperativas eran sociedades industriales de colectivos de trabajadores	n	spa-30-08056601-n
agencia	2	El ayuntamiento contrata una agencia para relanzar su imagen	n	spa-30-08057206-n
funcionario	1	El sistema de oposiciones garantiza la elección de los funcionarios públicos	n	spa-30-10371450-n
familiar	1	Era un tema familiar a la audiencia	a	spa-30-00965606-a
común	8	La cafetera es un objeto común en cualquier cocina	a	spa-30-00970249-a
íntimo	3	Son amigos íntimos	a	spa-30-00453053-a
congresional	1	Se ha dado un bloqueo congresional al retorno del depuesto presidente	a	spa-30-02981648-a
contractual	1	Las obligaciones contractuales	a	spa-30-02702656-a
comercial	1	Se ha abierto un nuevo centro comercial	a	spa-30-00483146-a
comercial	2	Una política comercial	a	spa-30-03137558-a
mercantil1	1	Un hombre de genio mercantil volcado en el comercio marítimo	a	spa-30-00483650-a
lucrativo	1	La empresa lanza un nuevo producto lucrativo	a	spa-30-00483816-a
comercial	3	Inspección de la calidad comercial de las frutas y hortalizas	a	spa-30-02346878-a
inferior	5	El calzado de esta marca tiene una calidad inferior	a	spa-30-02345272-a
ley_ordinaria	1	Se ha regulado mediante ley ordinaria la gestión de las televisiones privadas	n	spa-30-80000845-n
ley_orgánica	1	A través de una ley orgánica se ha reformado el Poder Judicial	n	spa-30-80000847-n
real_decreto_legislativo	1	La actividad de las sociedades anónimas está regulada en un real decreto legislativo del año 1989	n	spa-30-80000846-n
real_decreto_ley	1	En el real decreto ley aprobado esta tarde por el Consejo de Ministros se concretan las medidas de ajuste económico	n	spa-30-80000905-n
decreto_legislativo	1	El Consejo Escolar valenciano aprobó por decreto legislativo las reformas al sistema educativo	n	spa-30-80000906-n
decreto_ley	1	El Gobierno de Cataluña recogerá en un decreto ley las medidas más urgentes de la comisión anticrisis	n	spa-30-80000907-n
reglamento	2	El nuevo reglamento andaluz para demoliciones de urgencia entrará en vigor en un mes	n	spa-30-80000908-n
decreto	2	Madrid regulará por decreto los servicios mínimos de transporte público	n	spa-30-80000909-n
real_decreto	1	Sanidad presentará el real decreto del cambio de los MIR en mayo	n	spa-30-80000910-n
operar	4	Los médicos operaron al paciente, pero no pudieron salvar su vida	v	spa-30-00083809-v
entrar	1	el barco entró en una zona de pantanos poco profundos	v	spa-30-02016523-v
internar	1	Después del segundo episodio, tuvo que ser internado	v	spa-30-02348568-v
ingresar	2	el fué ingresado en la cárcel	v	spa-30-02348568-v
trato	10	consiguió un buen trato por su coche	n	spa-30-07293180-n
pacto	2	él hizo un pacto con el diablo	n	spa-30-06771159-n
trato	5	saltó a la fama a través de una serie de tratos turbios	n	spa-30-06771159-n
acuerdo	2	se trataba de un acuerdo global	n	spa-30-01110274-n
negocio	2	No he rehalizado ningún otro negocio con él	n	spa-30-01110274-n
trato	3	él es un maestro en el trato comercial	n	spa-30-01110274-n
lote	1	un lote de cartas	n	spa-30-13774404-n
cúmulo	1	un cúmulo de problemas	n	spa-30-13774404-n
mogollón	1	un mogollón de dinero	n	spa-30-13774404-n
montaña	3	él hizo una montaña de dinero en el mercado de valores	n	spa-30-13774404-n
montón	1	ver el resto de los ganadores en nuestro enorme montón de fotos	n	spa-30-13774404-n
montón	1	debe tener una montón de costos	n	spa-30-13774404-n
multitud	1	un multitud de periodistas	n	spa-30-13774404-n
fajo	1	un fajo de billetes	n	spa-30-13774404-n
mano	6	Yo no tuve una buena mano toda la noche	n	spa-30-07956887-n
mano	6	siguió tratando de ver mi mano	n	spa-30-07956887-n
administración_pública	1	La nueva ley pretende agilizar la burocracia de la administración pública 	n	spa-30-80000926-n
administración_pública	2	Mi madre trabaja en la administración pública, en la consejería de Sanidad	n	spa-30-80000927-n
acuerdo_marco	1	Los empresarios del metal asumen el acuerdo marco impuesto por el Gobierno	n	spa-30-80000928-n
contrato_del_sector_público	1	La colaboración de la empresa con el ayutamiento se ha regulado a través de un contrato del sector público	n	spa-30-80000929-n
contrato_de_suministro	2	Anuncio de adjudicación del contrato de suministro de equipamiento informático del Hospital Central	n	spa-30-80000930-n
contrato_de_fabricación	1	El Gobierno aprueba el contrato de fabricación de 200 carros de combate	n	spa-30-80000933-n
código_ético	2	La aparición de menores en el programa televisivo ignoró el código ético	n	spa-30-80000934-n
concurso_público	1	El ayuntamiento abre un concurso público para el servicio de mantenimiento de parques y jardines	n	spa-30-80000935-n
acuerdo_sindacal	1	Inician las negociaciones para el acuerdo sindical en la empresa	n	spa-30-80000936-n
entidad_autónoma	1	El Gobierno vasco quiere crear una entidad autónoma de energía	n	spa-30-80000937-n
acuerdo	9	Se ha firmado un acuerdo entre la Unión europea y MERCOSUR	n	spa-30-06772260-n
sindical	1	El movimiento sindical	a	spa-30-02474191-a
autónomo	2	Un poder judicial autónomo	a	spa-30-01062393-a
soberano	1	Un Estado soberano	a	spa-30-01062393-a
libre	1	Una libre empresa	a	spa-30-01061489-a
casa	1	él tiene una casa en Cape Cod	n	spa-30-03544360-n
vivienda	1	construyó una modesta vivienda cerca del estanque	n	spa-30-03259505-n
casa	4	ellos recaudaron fondos para proporcionar casa a los sin techo	n	spa-30-03259505-n
país	4	los aranceles canadienses permitieron a las empresas madereras de los Estados Unidos aumentar los precios en el país	n	spa-30-08490199-n
batería	3	operó una batería de interruptores	n	spa-30-08462066-n
hucha	2	el hucha estaba vacía	n	spa-30-04139859-n
contrato_de_obras	1	La empresa ha ganado el contrato de obras para la construcción del acceso ferroviario al aeropuerto	n	spa-30-80000942-n
proyecto_de_ley	1	El Gobierno aprueba el proyecto de ley sobre la economía sostenible	n	spa-30-06536853-n
proposición_de_ley	1	No prosperó ninguna proposición de ley de las presentadas por la oposición	n	spa-30-80000944-n
proposición_no_de_ley	1	Aprobada una proposición no de ley sobre la defensa y protección de las pymes	n	spa-30-80000945-n
personal	1	Un favor personal	a	spa-30-01767329-a
personal	2	Es un asunto personal	a	spa-30-01616157-a
subjetivo	1	Un juicio subjetivo	a	spa-30-01615925-a
personal	3	Magnetismo personal	a	spa-30-02858816-a
personal	4	La higiene personal	a	spa-30-01779428-a
personal	6	La forma personal del verbo	a	spa-30-02858707-a
civil	2	La autoridad civil	a	spa-30-01518161-a
té	4	nos encontramos en el té del Decano con los recién llegados	n	spa-30-08254741-n
civil	1	Una boda civil	a	spa-30-01517921-a
civil	5	Un asunto de materia civil	a	spa-30-02697116-a
civil	4	Los derechos civiles	a	spa-30-02696920-a
civil	4	La libertad civil	a	spa-30-02696920-a
cívico	2	Se ha portado siempre de manera cívica con todos	a	spa-30-00642379-a
pista	3	la policía está siguiendo una pista prometedora	n	spa-30-05826914-n
rastro	1	el rastro lleva directamente al autor del crímen	n	spa-30-05826914-n
cancha	1	los jugadores tenían que reservar una cancha de antemano	n	spa-30-03120491-n
campo	14	el campo tenía sólo nueve hoyos	n	spa-30-03119790-n
pista	11	tocó la primera pista del cd	n	spa-30-06612865-n
pista	11	la pista del título del álbum	n	spa-30-06612865-n
hermoso	1	un niño hermoso	a	spa-30-00217728-a
hermoso	6	que día más hermoso	a	spa-30-01800764-a
agradable	3	tuvimos una agradable velada juntos	a	spa-30-01800349-a
autentificar	3	Teníamos que tener la firma autentificada ante notario	v	spa-30-00822101-v
auténtico	5	un auténtico Picasso	a	spa-30-01115349-a
genuino	3	cuero genuino	a	spa-30-01115349-a
real	16	su motivo real	a	spa-30-02460964-a
genuino	1	una soledad genuina como un desierto- G.K. Chesterton	a	spa-30-02460964-a
auténtico	1	un auténtico dilema	a	spa-30-02460964-a
verdadero	1	la historia es verdadera	a	spa-30-02460502-a
certificado	1	un contable público certificado	a	spa-30-00342250-a
acreditado	3	trabajadores de guardería acreditados	a	spa-30-00342755-a
titulado	2	un farmacéutico titulado	a	spa-30-01958259-a
autorizado	5	un hospital autorizado	a	spa-30-01958259-a
certificado	5	el registro se hace mediante "correo certificado" en cada punto de su ruta para asegurar una entrega segura	a	spa-30-01958027-a
objeto	2	estaba lleno de raquetas, pelotas y otros objetos	n	spa-30-00002684-n
conjunto	10	qué tan grande es la parte en comparación con el conjunto?	n	spa-30-00003553-n
unidad	11	el equipo es una unidad	n	spa-30-00003553-n
material	3	el carbón es un material negro duro	n	spa-30-14580897-n
materia	1	el trigo es la materia que usan para hacer pan	n	spa-30-14580897-n
parte	4	la parte trasera de la casa	n	spa-30-03892891-n
parte	4	pegar las dos partes juntas	n	spa-30-03892891-n
sustancia	1	El ADN es la sustancia de nuestros genes	n	spa-30-00019613-n
parte	1	quería sentirse parte de algo más grande que él	n	spa-30-13809207-n
parte	1	He leído una parte del manuscrito	n	spa-30-13809207-n
componente	1	el componente más pequeño es de difícil acceso	n	spa-30-13809207-n
componente	1	el componente animal del plancton	n	spa-30-13809207-n
genio	2	Mozart fue un genio infantil	n	spa-30-10126926-n
edificio	1	había un edificio de tres pisos en la esquina	n	spa-30-02913152-n
inmueble	1	se trataba de un edificio imponente 	n	spa-30-02913152-n
beber	2	Estuvimos bebiendo toda la noche	v	spa-30-01171183-v
respirar	1	Puedo respirar mejor cuando el aire está limpio	v	spa-30-00001740-v
respirar	1	El paciente está respirando	v	spa-30-00001740-v
soplar	4	El viento soplaba desde el oeste	v	spa-30-02769241-v
soplar	5	Sopla un jarro de cristal	v	spa-30-00477247-v
alterar	1	El advenimiento del automóvil podrían haber alterado el patrón de crecimiento de la ciudad	v	spa-30-00126264-v
cambiar	1	El debate ha cambiado mi forma de pensar sobre el tema	v	spa-30-00126264-v
dar_forma	1	dar forma a la masa	v	spa-30-00142191-v
formar	9	formar el carácter del niño pequeño	v	spa-30-00142191-v
planta	1	se construyó una gran planta para la fabricación de automóviles	n	spa-30-03956922-n
abrir	1	María abrió la puerta del coche	v	spa-30-01346003-v
despejarse	1	El cielo se despejó después de la tormenta	v	spa-30-02771169-v
comida	10	comida y bebida	n	spa-30-07555863-n
materia	5	los físicos estudian tanto la naturaleza de la materia como las fuerzas que las gobiernan	n	spa-30-00020827-n
genitales_femeninos	1	en Inglaterra "Fanny" es la jerga vulgar para los genitales femeninos	n	spa-30-05514410-n
sustancia	4	Shigella es una de las sustancias más tóxicas conocidas por el hombre	n	spa-30-00020090-n
bien	1	por tu bien	n	spa-30-05143077-n
bien	1	murió por el bien de su país	n	spa-30-05143077-n
bueno	2	sopesar los buenos contra los malos	n	spa-30-05142180-n
bien	6	entre los bienes más elevados de todos son la felicidad y la autorrealización	n	spa-30-05142180-n
bien	3	para su propio bien	n	spa-30-05159725-n
correcto	3	una película correcta	a	spa-30-02081114-a
bien	1	los pasajeros fueron sacudidos pero están bien	a	spa-30-02081114-a
bien	1	está todo bien?	a	spa-30-02081114-a
bien	1	todo está bien	a	spa-30-02081114-a
bien	1	las cosas están bien	a	spa-30-02081114-a
bien	1	la cena y el cine estavieron bien	a	spa-30-02081114-a
satisfactorio	1	condiciones de vida satisfactorias	a	spa-30-02080577-a
bueno	10	buenos dientes	a	spa-30-01171213-a
sano	5	Todavía tengo una pierna sana	a	spa-30-01171213-a
decir	1	Él dijo que quería casarse con ella	v	spa-30-01009240-v
decir	1	dime lo que te está molestando	v	spa-30-01009240-v
manifestar	1	manifistar su opinión	v	spa-30-01009240-v
expresar	2	Expresó su enojo	v	spa-30-00940384-v
proferir	1	Él profirió una maldición	v	spa-30-00940384-v
juego	1	se necesitan cuatro personas para jugar a este juego	n	spa-30-00455599-n
actividad	2	ellos evitan todas las actividades recreativas	n	spa-30-00407535-n
diversión	1	el buceo se ofrece como una diversión para los turistas	n	spa-30-00426928-n
diversión	1	por diversión, escribió poesía y resolvió crucigramas	n	spa-30-00426928-n
estable	3	la economía es estable	a	spa-30-02274089-a
criar	4	Ella cría perros	v	spa-30-01429455-v
cubrir	14	El caballo cubre la yegua	v	spa-30-01430447-v
peludo	1	Jacob era un hombre peludo	a	spa-30-00212173-a
peludo	1	una oruga peluda	a	spa-30-00212173-a
descuidado	13	estaba arrugado y descuidado, con barba de dos días	a	spa-30-02428377-a
status_asmaticus	1	Beclometasona está contraindicada en pacientes con status asmaticus o cualquier otro episodio agudo de asma en los que se requieren medidas intensivas. 	n	spa-30-14146128-n
servir	1	Las estudiantes sirvieron de grupo de control	v	spa-30-02670890-v
servir	1	El tronco de árbol sirve como una tabla	v	spa-30-02670890-v
servir	3	El escándalo sirvió para aumentar su popularidad	v	spa-30-02670398-v
cargo	6	presentaron sus cargos al final de cada mes	n	spa-30-07190941-n
pequeño	1	un pequeño comedor	a	spa-30-01391351-a
pequeño	1	una pequeña casa	a	spa-30-01391351-a
terreno	8	él construyó la casa en un terreno alquilado de la ciudad	n	spa-30-13250048-n
tierra	3	regresó a la tierra de su nacimiento	n	spa-30-08544813-n
país	2	visitó varios países europeos	n	spa-30-08544813-n
tierra	1	el avión se alejó del mar y se trasladó de nuevo sobre la tierra	n	spa-30-09334396-n
tierra	1	la tierra tembló durante varios minutos	n	spa-30-09334396-n
suelo	7	dejó caer los troncos en el suelo	n	spa-30-09334396-n
directo	11	luz solar directa	a	spa-30-00770480-a
directo	11	en contacto directo con los votantes	a	spa-30-00770480-a
directo	4	una pregunta directa	a	spa-30-00763901-a
directo	10	antepasado ??directo	a	spa-30-01416508-a
directo	10	heredero directo	a	spa-30-01416508-a
directo	12	consecuencia directa del accidente	a	spa-30-01852666-a
libro	1	Estoy leyendo un buen libro sobre economía	n	spa-30-06410904-n
obra	1	no es considerada como una de sus obras más memorables	n	spa-30-04599396-n
obra	1	la sinfonía fue aclamada como una obra ingeniosa	n	spa-30-04599396-n
producto	2	ellos mejorar su producto cada año	n	spa-30-04007894-n
producción	2	ellos exportan la mayor parte de su producción agrícola	n	spa-30-04007894-n
libro	2	usó un libro grande como un tope de puerta	n	spa-30-02870092-n
registro	2	Al Smith solía decir: 'Vamos a ver el registro'	n	spa-30-06636524-n
registro	2	su nombre está en todos los libros de registro	n	spa-30-06636524-n
escritura	2	la escritura de sus novelas es excelente	n	spa-30-06362953-n
escritura	2	ese editorial fue una sutil pieza de escritura	n	spa-30-06362953-n
libro	6	recibieron una citación judicial para examinar los libros	n	spa-30-13404248-n
registro	6	que pudieron encontrar ningún registro de la compra	n	spa-30-13403643-n
libro	5	el libro de Isaías	n	spa-30-06394865-n
sección	1	siempre resulta primero en la sección de negocios	n	spa-30-06392001-n
sección	1	la historia de este trabajo se analiza en la siguiente sección	n	spa-30-06392001-n
infinito	1	la ingenuidad infinita del hombre	a	spa-30-01007354-a
batallón	1	un batallón de hormigas	n	spa-30-13775093-n
multitud	3	una multitud de antenas de TV	n	spa-30-13775093-n
binario	2	un dígito binario	a	spa-30-02664700-a
arbitrario	1	una decisión arbitraria	a	spa-30-00718924-a
numérico	1	valor numérico	a	spa-30-01915586-a
numérico	1	la superioridad numérica del enemigo	a	spa-30-01915586-a
numeral	1	un adjetivo numeral	a	spa-30-02769933-a
número	2	cada número tiene una posición única en la secuencia	n	spa-30-13582013-n
convencional	6	una boda convencional por la iglesia con la novia vestida de blanco	a	spa-30-00611281-a
agua	1	invadieron nuestras aguas territoriales	n	spa-30-09225146-n
agua	1	estaban sentados a la orilla del agua	n	spa-30-09225146-n
agua	3	la ciudad debatieron la purificación del suministro de agua	n	spa-30-04562658-n
agua	3	primero tienes que cortar el agua	n	spa-30-04562658-n
instalación	1	la planta de montaje es una instalación enorme	n	spa-30-03315023-n
elemento	8	los alquimistas creían que había cuatro elementos	n	spa-30-14840755-n
agua	5	pidió un vaso de agua	n	spa-30-07935504-n
orina	1	había sangre en su orina	n	spa-30-14855724-n
pis	1	el niño tenía que hacer pis	n	spa-30-14855724-n
basura	6	que recogen la basura una vez por semana	n	spa-30-14856263-n
desecho	3	gran parte del material de desecho se lleva fuera en las alcantarillas	n	spa-30-14856263-n
ruido	8	el ruido los despertó	n	spa-30-07371293-n
religión	2	fue criado en la religión Bautista	n	spa-30-08081668-n
fe	5	un miembro de su propia fe lo contradijo	n	spa-30-08081668-n
iglesia	1	la iglesia estaba vacía	n	spa-30-03028079-n
comunidad	2	toda la comunidad salió del auditorio	n	spa-30-07965085-n
cuerpo	4	todo el cuerpo salió del auditorio	n	spa-30-07965085-n
servicio	12	el servicio del domingo	n	spa-30-01032040-n
suelto	10	una noticia suelta	a	spa-30-01060947-a
libre	10	después de la Guerra Civil fue un hombre libre	a	spa-30-01065694-a
libre	4	un asiento libre	a	spa-30-01624010-a
libre	11	tengo poco tiempo libre	a	spa-30-01624115-a
último	6	el árbitro tendrá la última palabra	a	spa-30-00349894-a
asociado	1	un miembro asociado	a	spa-30-00793426-a
asíntota	1	la asíntota de la curva	n	spa-30-13870935-n
asintótico	1	una función asintótica	a	spa-30-02929071-a
nulo	2	un voto nulo	a	spa-30-02500590-a
vacío	1	un vaso vacío	a	spa-30-01086545-a
respirar	3	Cada criatura que respira	v	spa-30-02617083-v
vacío	2	promesas vacías	a	spa-30-01498084-a
vanidad	3	rechazó las vanidades del mundo	n	spa-30-05141040-n
final	1	sus palabras finales fueron una sorpresa	a	spa-30-01010271-a
último	2	los últimos días de los dinosaurios	a	spa-30-01010271-a
finalidad	3	la inapelabidad de la muerte	n	spa-30-04754440-n
final	12	junio es el mes de los finales.	n	spa-30-07198276-n
final	13	los dos mejores equipos llegaron a la final	n	spa-30-07466832-n
final	2	la respuesta final	a	spa-30-01579128-a
electrónico	1	dispositivo electrónico	a	spa-30-02718497-a
electrónico	2	energía electrónica	a	spa-30-02718719-a
especializado	3	terminología especializada	a	spa-30-02227946-a
técnico	4	un informe técnico	a	spa-30-02227946-a
personalidad	1	sus diferentes reacciones reflejan sus personalidades diferentes	n	spa-30-04617562-n
local	1	El impuesto local	a	spa-30-01106405-a
local	2	La costumbre local	a	spa-30-02756346-a
local	4	La anestesia local	a	spa-30-01425529-a
principal	1	el objetivo principal de la vida	a	spa-30-01277426-a
principal	1	los principales ríos de América	a	spa-30-01277426-a
principal	9	la oración principal tiene al menos un sujeto y un verbo	a	spa-30-00730215-a
partido	1	 en 1992 Perot trató de organizar un tercer partido a nivel nacional	n	spa-30-08256968-n
fiesta	1	ella se unió a la fiesta después de la cena	n	spa-30-08252602-n
partida	10	ellos organizaron una partida para buscar comida	n	spa-30-08264897-n
compañía	5	la compañía de cocineros entró en la cocina	n	spa-30-08264897-n
círculo	1	el círculo inteligente va allí	n	spa-30-08240169-n
grupo	2	ellos eran un grupo enfadado	n	spa-30-08240169-n
fiesta	2	él planeó una fiesta para celebrar el Día de la Bastilla	n	spa-30-07447641-n
acto	6	el acto fue toda una aventura	n	spa-30-07447261-n
ocasión	8	una ocasión organizó en honor del presidente	n	spa-30-07447261-n
acto_social	1	una ronda interminable de actos sociales	n	spa-30-07447261-n
parte	13	la parte de la primera parte	n	spa-30-10402824-n
cerilla	2	él siempre lleva cerillas para encender la pipa	n	spa-30-03728437-n
cerilla	2	siempre que tengas una cerilla para encender tu pitillo	n	spa-30-03728437-n
encendedor	1	¿tiene usted un encendedor?	n	spa-30-03666591-n
dispositivo	1	el dispositivo es lo suficientemente pequeño como para llevarlo en la muñeca	n	spa-30-03183080-n
mecha	2	si se te cae una mecha allí todo el lugar va a explotar	n	spa-30-03728982-n
copia	2	hizo una copia del vestido de diseñador	n	spa-30-03104594-n
marcador	6	el marcador fue 7-0	n	spa-30-13594585-n
equivalente	1	envía dos dólares o su equivalente en sellos	n	spa-30-05695554-n
coincidencia	6	cuando se encuentra una coincidencia se realiza una entrada en el cuaderno	n	spa-30-03728811-n
matrimonio	4	un matrimonio de Chicago	n	spa-30-07988857-n
combinación	9	esa corbata hace una buena combinación con su chaqueta	n	spa-30-05696020-n
lejano	6	tierras lejanas	a	spa-30-00442917-a
remoto	3	estrellas remotas	a	spa-30-00442917-a
remoto	5	una posibilidad remota	a	spa-30-01413084-a
lejano	4	acontecimientos lejanos	a	spa-30-00443075-a
remoto	6	el pasado remoto	a	spa-30-00443075-a
lejano	5	un primo lejano	a	spa-30-00450606-a
remoto	7	un pariente remoto	a	spa-30-00450606-a
semántico	1	análisis semántico	a	spa-30-02842042-a
parcial	1	una descripción parcial	a	spa-30-00524693-a
digital	2	reloj digital	a	spa-30-02713232-a
digital	1	nervios digitales	a	spa-30-02713096-a
digital	3	ordenador digital	a	spa-30-00110701-a
intermedio	2	capacidad intermedia	a	spa-30-01531957-a
centro	5	dibujó un cuadrado en el centro de la circunferencia	n	spa-30-08521816-n
eléctrico	1	corriente eléctrica	a	spa-30-02826877-a
eléctrico	1	cableado eléctrico	a	spa-30-02826877-a
electricidad	2	han hecho un coche que funciona con electricidad	n	spa-30-11450566-n
temporal	8	procesamiento temporal	a	spa-30-02810882-a
temporal	7	hueso temporal	a	spa-30-02810739-a
mundano	6	placeres mundanos	a	spa-30-01181904-a
temporal	9	bienes temporales de la iglesia	a	spa-30-02577061-a
asociativo	1	aprendizaje asociativo	a	spa-30-00157389-a
público	1	bienes públicos	a	spa-30-01861205-a
publicidad	3	la publicidad del juicio	n	spa-30-04720536-n
público	2	líderes públicos	a	spa-30-00493297-a
animado	6	una conversación animada 	a	spa-30-00118567-a
animado	16	dibujos animados	a	spa-30-01565608-a
adosado	3	un bloque de casas adosadas	a	spa-30-00160425-a
apegado	1	era muy apegada a su padre	a	spa-30-01465468-a
afiliado	1	clubes afiliados	a	spa-30-01973311-a
adscrito	2	centro adscrito a una universidad	a	spa-30-01973311-a
disponible	5	no está disponible para hablar con él	a	spa-30-01062631-a
automático	1	transmisión automática	a	spa-30-00181476-a
automático	2	un 'gracias' automático	a	spa-30-01499999-a
autómata	2	sólo un autómata no se habría dado cuenta	n	spa-30-09825519-n
automático	3	la reducción automática de las pupilas cuando la luz es fuerte	a	spa-30-02522669-a
avanzado	1	la edad ósea del niño fue clasificada como 'avanzada'	a	spa-30-01840121-a
avanzado	8	la enfermedad había alcanzado una fase avanzada	a	spa-30-00819526-a
modernidad	1	un centro comercial le daría un espíritu de modernidad a este pueblo	n	spa-30-05050668-n
avanzado	4	un nivel avanzado	a	spa-30-01211296-a
avanzado	6	de tecnología avanzada	a	spa-30-01208738-a
sofisticado	3	un sofisticado sistema de control electrónico	a	spa-30-01208738-a
avanzado	5	un hombre de edad avanzada	a	spa-30-00816839-a
moderno	5	una sociedad moderna	a	spa-30-00412171-a
adelantado	2	una fiesta adelantada	a	spa-30-00198383-a
avance	1	se oía el avance de las tropas enemigas	n	spa-30-07445265-n
eficiente	2	un director de producción eficiente	a	spa-30-00839619-a
coche	1	él necesita un coche para ir a trabajar	n	spa-30-02958343-n
vagón	1	tres vagones han salido de los rieles	n	spa-30-02959942-n
imperecedero	2	pocos personajes son imperecederos como Hamlet	a	spa-30-00353431-a
casa	3	entregar el paquete en mi casa	n	spa-30-08559508-n
casa	3	no tiene una casa a donde ir	n	spa-30-08559508-n
tipo	5	un tipo majo	n	spa-30-10153414-n
aconsejar	2	El maestro aconseja a los estudiantes con problemas	v	spa-30-00872886-v
aconsejar	2	El abogado me aconsejó cuando fui acusado de fraude fiscal	v	spa-30-00872886-v
recomendar	1	El agente de viajes nos recomendó encarecidamente que no viajáramos el Día de Acción de Gracias	v	spa-30-00875141-v
sujeto_del_derecho	1	La ley introduce los entes colectivos como sujetos del derecho penal	n	spa-30-80000973-n
persona_física	1	Toda persona física tiene los derechos que la ley le otorga	n	spa-30-80000974-n
persona_jurídica	1	Para disolver cualquier tipo de persona jurídica hace falta un acuerdo de los socios	n	spa-30-80000975-n
persona_jurídica_del_derecho_público	1	La provincia, como ente local, aparece en la UE como persona jurídica del derecho público	n	spa-30-80000976-n
respiración	4	realizó una profunda respiración y se sumergió en la picina 	n	spa-30-00835032-n
aliento	1	el aliento agrio de ese chico la ofendió	n	spa-30-14841770-n
