funcionament	2	una regla que ja no està en funcionament	n	cat-30-14008806-n
funcionar	2	els frens del meu cotxe nou funcionen ràpidament	v	cat-30-02525447-v
futbol	2	futbol set	n	cat-30-00478262-n
futur	1	futur negre	n	cat-30-15121625-n
futur	2	la profesora d'italià ens va ensenyar la formació de futur	n	cat-30-06330401-n
gana	2	la passejada li va obrir la gana per sopar	n	cat-30-07485916-n
ganes	1	va expressar les seves ganes d'ajudar	n	cat-30-04644512-n
ganga	2	va aconseguir una ganga a les rebaixes	n	cat-30-13253751-n
generació	3	van haver d'esperar una generació perquè desaparagués aquell prejudici	n	cat-30-15249636-n
gent	1	la gent gran	n	cat-30-07942152-n
gent	2	hi havia molta gent al mercat	n	cat-30-08180190-n
gest	3	un gest polític	n	cat-30-01228380-n
gir	5	amb un gir ràpid del cap va fer un cop d'ull a l'habitació	n	cat-30-00345454-n
gosadia	2	va tenir la gosadia de qüestionar la meva honestedat	n	cat-30-04838210-n
govern	1	El govern va decidir reduir els impostos	n	cat-30-08050678-n
govern	3	el govern de la República va ser molt curt	n	cat-30-15291498-n
govern	4	el govern és una tècnica emprada per dirigir una embarcació	n	cat-30-00815173-n
govern	5	van discutir sobre el govern de la seva casa	n	cat-30-01124794-n
gràcia	5	es va realitzar amb gràcia i bellesa	n	cat-30-04713853-n
gràcia	6	per la gràcia de Déu	n	cat-30-04840715-n
gratificació	1	el treball repetitiu i avorrit no produeix cap gratificació	n	cat-30-13986679-n
grau	2	un grau d'intel·ligència moderat	n	cat-30-05093890-n
gravetat	2	Va adonar-se de la gravetat de la seva enfermetat	n	cat-30-05037197-n
grup	1	Van atacar el grup de reporters	n	cat-30-00031264-n
grup	4	grup musical	n	cat-30-08188235-n
grup	5	el grup de nombres naturals	n	cat-30-06016853-n
guanyar	1	Ell va guanyar la medalla d'or de patinatge	v	cat-30-01100145-v
gust	1	el cotxe nou és un gust	n	cat-30-05829782-n
gust	2	el meló tenia molt bon gust	n	cat-30-05715283-n
gust	4	té un gust per a la ginebra	n	cat-30-07497473-n
gust	6	el refredat li va treure el sentit del gust	n	cat-30-05658226-n
hàbit	1	han canviat els hàbits alimentaris	n	cat-30-00410247-n
habitació	1	les habitacions eren petites però tenien vistes	n	cat-30-04105893-n
habitatge	2	va trobar un habitatge per a la seva família	n	cat-30-03679384-n
habitual	1	l'expressió d'agraïment habitual	a	cat-30-00489108-a
història	2	la història de França	n	cat-30-06514093-n
història	3	després del sopar va explicar als nens històries de les seves aventures	n	cat-30-07220773-n
història	4	la història adopta una perspectiva molt àmplia	n	cat-30-06155567-n
història	6	tota la història humana	n	cat-30-15123996-n
història	8	com puc evitar que el meu fill s'inventi històries?	n	cat-30-06757057-n
història	9	l'alba de la història documentada	n	cat-30-06156752-n
home	1	hi havien dos dones i sis homes a l'autobús	n	cat-30-10287213-n
home	6	cuida molt bé al seu home	n	cat-30-10288516-n
honor	3	Un home d'honor	n	cat-30-04869106-n
hora	1	hora extraordinària	n	cat-30-15227846-n
hora	2	saps quina hora és?	n	cat-30-15129927-n
hora	4	són les quatre,una hora menys a Canàries	n	cat-30-15116910-n
hora	5	vivim a una hora de l'aeroport	n	cat-30-05131023-n
humor	2	estava de bon humor	n	cat-30-13985818-n
idea	1	no va ser una bona idea	n	cat-30-05833840-n
idea	2	té la idea que l'enganyem	n	cat-30-05837850-n
idea	3	tenia la idea d'anar a veure al seu antic professor	n	cat-30-05982915-n
identificació	3	la seva identificació amb el seu pare el va marcar tota la vida	n	cat-30-00152018-n
identitat	5	la identitat en la multiplicació numèrica és l'1	n	cat-30-13786748-n
ignomínia	1	va patir la ignomínia de ser enviat a la presó	n	cat-30-14440137-n
ignorància	2	les lectures van dispersar la seva ignorància en aquest tema	n	cat-30-05988498-n
igualtat	1	en igualtat de condicions amb el millor	n	cat-30-13946760-n
igualtat	4	no hi ha igualtat de criteris	n	cat-30-04743024-n
il·limitat	1	nens amb una energia il·limitada	a	cat-30-01007657-a
il·lusió	3	viuen en la il·lusió de què soc ric	n	cat-30-05896059-n
imaginació	1	la imaginació col·lectiva va crear un món de dimonis	n	cat-30-05625465-n
imatge	1	la seva imaginació li feia crear imatges molt fortes	n	cat-30-05928118-n
imatge	2	una pel·lícula és una sèrie d'imatges reproduïdes a tal velocitat que l'ull les integra	n	cat-30-03931044-n
imatge	4	la seva imatge pública és molt bona	n	cat-30-04677716-n
imatge	5	l'autor dóna una imatge depriment de la vida a Polònia	n	cat-30-07201804-n
imatge	6	encara hi havia so pero la imatge havia desaparegut	n	cat-30-06277803-n
imatge	9	és la viva imatge de la seva mare	n	cat-30-10027246-n
impacte	4	el llibre va tenir molt impacte en els meus pensaments	n	cat-30-11414411-n
implicació	2	la seva renúncia tenia implicacions polítiques	n	cat-30-05780885-n
importància	1	la importància de una dieta equilibrada	n	cat-30-05168261-n
importància	2	la virtut té més importància que la seguretat	n	cat-30-05170574-n
impost	1	L'impost a la gasolina puja cada dia més	n	cat-30-13308999-n
impressió	1	volia donar la impressió d'èxit	n	cat-30-04675314-n
impressió	2	quina és la seva impressió sobre la crisi?	n	cat-30-05916739-n
impuls	2	l'impuls del cotxe el va llençar fora de la carretera	n	cat-30-05035820-n
impuls	3	va perdre el coneixement a causa de l'impuls	n	cat-30-00104249-n
impuls	4	el seu primer impuls va ser denunciar-los	n	cat-30-09181114-n
impuls	5	esperaven que funcionés com un impuls espiritual a totes les esglésies	n	cat-30-09179962-n
inalterable	6	un partidari inalterable del règim	a	cat-30-01025732-a
inapel·labilitat	1	la inapel·labilitat de la mort	n	cat-30-04754440-n
incendi	1	ho van perdre tot en l'incendi	n	cat-30-07302836-n
incidència	2	va mesurar l'angle d'incidència del reflex de la llum	n	cat-30-11467996-n
inclinació	1	tenia una inclinació a abandonar-ho tot massa d'hora	n	cat-30-06196584-n
inclinació	3	la inclinació a l'alcalinitat de les aigües locals	n	cat-30-04944048-n
inclinació	7	la teulada té una inclinació pronunciada	n	cat-30-05069199-n
incondicional	4	suport incondicional	a	cat-30-02180486-a
incondicional	6	suport incondicional	a	cat-30-00523479-a
inconfusible	1	un perfil inconfusible	a	cat-30-00779374-a
inconscient	4	un subjecte inconscient que està essent sotmès a un experiment	a	cat-30-00192523-a
independència	2	inclús després de la independència van mantenir bones relacions amb Anglaterra	n	cat-30-07474006-n
indicat	1	no és la persona indicada per aquest lloc de treball	a	cat-30-00051045-a
indici	1	un indici de joc brut	n	cat-30-06797169-n
indici	3	parla francès amb un indici d'accent	n	cat-30-13773361-n
indígena	1	els Ainu són un poble indígena de les illes del nord de Japó	a	cat-30-01036383-a
indigència	1	la seva indigència l'horroritzava	n	cat-30-14493716-n
individualitat	2	estava tan absorbida pel grup que va perdre qualsevol sentit d'individualitat	n	cat-30-04763293-n
indústria_de_l'espectacle	1	ràdio, televisió, pel·lícules i teatre	n	cat-30-08067951-n
ineficaç	11	és un manual ineficaç, perquè no explica res	a	cat-30-01872619-a
ineficaç	12	és un manual ineficaç, perquè no explica res	a	cat-30-00835609-a
ineficaç	1	és un manual ineficaç, perquè no explica res	a	cat-30-02497141-a
ineficaç	2	és un manual ineficaç, perquè no explica res	a	cat-30-01866812-a
ineficaç	3	és un manual ineficaç, perquè no explica res	a	cat-30-01230616-a
ineficaç	4	és un manual ineficaç, perquè no explica res	a	cat-30-02497471-a
ineficaç	7	és un manual ineficaç, perquè no explica res	a	cat-30-00511526-a
ineficaç	8	és un manual ineficaç, perquè no explica res	a	cat-30-02503305-a
ineficaç	9	és un manual ineficaç, perquè no explica res	a	cat-30-01198019-a
inepte	11	un professor inepte per a l'ensenyança	a	cat-30-01872619-a
inepte	12	un professor inepte per a l'ensenyança	a	cat-30-00835609-a
inepte	1	un professor inepte per a l'ensenyança	a	cat-30-02497141-a
inepte	2	un professor inepte per a l'ensenyança	a	cat-30-01866812-a
inepte	3	un professor inepte per a l'ensenyança	a	cat-30-01230616-a
inepte	4	un professor inepte per a l'ensenyança	a	cat-30-02497471-a
inepte	6	un professor inepte per a l'ensenyança	a	cat-30-00511526-a
inepte	7	un professor inepte per a l'ensenyança	a	cat-30-02503305-a
inepte	9	un professor inepte per a l'ensenyança	a	cat-30-01198019-a
inesgotable	2	una reserva de carbó inesgotable	a	cat-30-01008289-a
infern	1	quan estàs sol el Nadal es converteix en un infern	n	cat-30-08582837-n
infern	2	ves a l'infern	n	cat-30-07305907-n
infern	3	no volia anar a l'infern quan es morís	n	cat-30-05629381-n
infern	4	un dimoni de les profunditats de l'infern	n	cat-30-05629682-n
influència	1	va utilitzar la influència dels seus pares per conseguir una feina	n	cat-30-05194151-n
influència	3	els seus desitjos tenien molta influència en el seu pensament	n	cat-30-05692910-n
influència	4	la influència de l'acció mecànica	n	cat-30-11414608-n
influència	6	a vegades grups relativament petits poden exercir molta influència en l'esfera política	n	cat-30-05156481-n
influències	1	té moltes influències	n	cat-30-09956147-n
informació	1	vaig anar a la biblioteca a buscar informació sobre l'autisme	n	cat-30-06634376-n
informació	2	la informació obtinguda de les anàlisis va demostrar que el virus no era mortal	n	cat-30-05816287-n
informe	1	això es correspon amb l'informe de Hill i Dale	n	cat-30-07218470-n
informe	3	informe policial	n	cat-30-07220466-n
infortuni	3	"no puc pensar que sigui un infortuni que es concedeixi més indulgència a les dones que als homes" - James Boswell	n	cat-30-07336763-n
ingrés	2	li van fer cirurgia en el seu segon ingrés a l'hospital	n	cat-30-01248191-n
inicial	2	el cant inicial del poema	a	cat-30-01009206-a
inquietud	2	van tapar la qüestió per no causar inquietud a l'opinió pública	n	cat-30-07524529-n
instal·lació	1	la planta d'assemblatge és una instal·lació enorme	n	cat-30-03315023-n
instal·lació	3	el preu de la casa incloïa totes les instal·laci	n	cat-30-04516874-n
instant	4	va ser aquí només un instant	n	cat-30-15246353-n
instant	6	eren desconeguts que compartien un breu instant	n	cat-30-15245382-n
instint	2	l'instint de descobrir coses li va portar problemes	n	cat-30-09181114-n
instrucció	1	li donava instruccions massa ràpid i no les podia seguir	n	cat-30-06786629-n
instrument	3	la meva avarícia va ser l'instrument de la meva destrucció	n	cat-30-00173761-n
insuficiència	1	la insuficiència del subsidi d'atur	n	cat-30-05113133-n
intenció	1	la seva intenció era proporcionar una nova traducció	n	cat-30-05982152-n
intensitat	3	el periode purità està mancat d'intensitat	n	cat-30-05193338-n
intent	1	el seu intent de vencer el campionat	n	cat-30-14485673-n
intent	2	va fer un intent per tractar totes les lectures	n	cat-30-00786195-n
interès	1	la Maria té molt interès per la música	n	cat-30-05682950-n
interès	6	l'advocat administrava els interessos de la família	n	cat-30-05159725-n
interès	7	tipus d'interès	n	cat-30-13318584-n
interpretar	8	vaig interpretar un paper a "Conte de Nadal"	v	cat-30-01719921-v
interrupció	3	el telèfon és una interrupció molesta	n	cat-30-07367812-n
intimitat	2	l'absència de barreres va crear una misteriosa intimitat en la qual ningú sabia el que era la privacitat	n	cat-30-04655442-n
inusual	2	una afició pels diners inusual	a	cat-30-00487653-a
inútil	10	una recerca inútil	a	cat-30-01872619-a
inútil	11	una recerca inútil	a	cat-30-01198019-a
inútil	1	una recerca inútil	a	cat-30-02497141-a
inútil	2	una recerca inútil	a	cat-30-01866812-a
inútil	3	una recerca inútil	a	cat-30-02497471-a
inútil	4	una recerca inútil	a	cat-30-01230616-a
inútil	6	una recerca inútil	a	cat-30-00511526-a
inútil	7	una recerca inútil	a	cat-30-02503305-a
inútil	9	una recerca inútil	a	cat-30-00835609-a
inversió	3	hi va haver una inversió de les funcions autonòmiques	n	cat-30-00234892-n
inversió	9	La inversió de la imatge en el cristall	n	cat-30-07411160-n
investigació	2	el Congrés va realitzar una investigació sobre l'escandol	n	cat-30-05800611-n
investigació	3	la seva ceràmica mereix més investigació de la que s'ha fet	n	cat-30-05797597-n
ironia	2	la ironia que Irlanda copiés a la nació que més odiava	n	cat-30-04715075-n
italià	1	menjar italià	a	cat-30-02957066-a
joc	2	perd el temps amb el joc que li vam regalar	n	cat-30-00455599-n
joc	4	van posar a la llista de noces un joc de café	n	cat-30-07996689-n
jornada	2	treballa a mitja jornada	n	cat-30-15136723-n
jove	1	els joves cada dia arriben més tard a casa	n	cat-30-10804406-n
jove	4	mai li va caure bé la seva jove	n	cat-30-09993040-n
jugador	1	es va consolidar com el jugador que va marcar més gols a la lliga	n	cat-30-10439851-n
jugador	2	el jugador es va arriscar molts diners al cavall menys conegut	n	cat-30-10118844-n
juny	1	el meu aniversari és al juny	n	cat-30-15211806-n
justícia	2	la justícia aplaçada és justícia negada	n	cat-30-00694866-n
lapse	1	vam enllestir la feina en el lapse d'una hora	n	cat-30-15134340-n
lectura	2	era famós per la seva lectura de Shakespeare	n	cat-30-07173766-n
lectura	3	no es podia creure la lectura del contador	n	cat-30-05816790-n
lectura	5	aquest article és una bona lectura	n	cat-30-06590065-n
lectura	7	sempre s'emporta alguna lectura pel trajecte en avió	n	cat-30-06365467-n
líder_polític	1	els líders polítics tenen fama de ser corruptes	n	cat-30-10403162-n
límit	1	el que va fer està més enllà dels límits d'un comportament acceptable	n	cat-30-05124057-n
línia	12	l'actor va oblidar les seves línies	n	cat-30-07010821-n
línia	1	el govern ha optat per aquesta línia d'actuació	n	cat-30-08377085-n
línia	2	Escriu-me unes línies quan arribis	n	cat-30-06626286-n
literatura	1	va fer un curs de literatura francesa	n	cat-30-06169488-n
literatura	2	el seu lloc a la literatura està garantitzat	n	cat-30-00610592-n
llançament	1	tenien moltes ganes de fer el llançament de la nova línia de productes	n	cat-30-00238022-n
llarg	1	una llarga conversa	a	cat-30-01437963-a
llarg	2	una carretera llarga	a	cat-30-01433493-a
llarg	4	una llarga conversa	a	cat-30-00983196-a
llàstima	1	és una llàstima que no hagi pogut venir	n	cat-30-07305098-n
llauna	1	aquesta llauna ha d'acabar	n	cat-30-13943968-n
llei	1	Llei 12/2009, del 10 de juliol, deducació	n	cat-30-06532330-n
llei	4	Llei econòmica	n	cat-30-05872982-n
llei_natural	1	la llei natural configura el comportament de l'individu en les relacions socials	n	cat-30-05870916-n
llenguatge	2	utilitzava un llenguatge molt dur	n	cat-30-07109196-n
llenguatge	3	el llenguatge va separar els homo sapiens del altres animals	n	cat-30-05650820-n
llenguatge	5	un llenguatge orquestral imaginatiu	n	cat-30-04929422-n
lletra	3	va reconèixer la seva lletra	n	cat-30-06403393-n
llibertat	3	llibertat, libertat total, per pensar o sentir o fer allò que un vulgui	n	cat-30-13994456-n
llibertat	4	li donava als seus fills força llibertat per gastar els seus diners	n	cat-30-13995148-n
llibre	1	la publicació del seu segon llibre va ser un èxit	n	cat-30-06410904-n
llibre	2	va utilitzar un llibre com a topall de la porta	n	cat-30-02870092-n
llibre	3	es va tornar a llegir tot el llibre d'Isaac	n	cat-30-06394865-n
llibre	4	llibre d'inventari	n	cat-30-06507041-n
llibret	1	va repassar el llibret abans de sortir en escena	n	cat-30-07012025-n
llibret	2	el llibret és una de les quatre cavitats en que es divideix l'estòmac dels remugants	n	cat-30-02399791-n
lliçó	1	va prendre lliçons de conduir	n	cat-30-00889472-n
lliçó	4	va estudiar la lliçó	n	cat-30-00729285-n
llit	1	va seure a un extrem del llit	n	cat-30-02818832-n
llit	3	el jardiner va plantar un llit de roses	n	cat-30-02819474-n
lliure	12	tinc poc temps lliure	a	cat-30-01624115-a
lliure	2	tens via lliure	a	cat-30-01622505-a
lliure	4	un seient lliure	a	cat-30-01624010-a
lloc	12	no sabia en quin lloc acabaria	n	cat-30-08683383-n
lloc	1	van quedar en el lloc de sempre	n	cat-30-00027167-n
lloc	2	és un bon lloc per un pícnic	n	cat-30-08664443-n
lloc	4	va posar la làmpara una altra vegada al seu lloc	n	cat-30-08621598-n
lloc	7	va aconseguir el lloc de vigilant a la fàbrica	n	cat-30-00586262-n
llum	1	la llum es filtrava per una fina finestra de vidre	n	cat-30-11473954-n
llum	2	va canviar d'opinión després d'analitzar la situació a la llum de les idees de Marx	n	cat-30-06210791-n
llum	4	van jugar mentre la llum era bona	n	cat-30-13983304-n
llum	5	podia pintar la llum més clara o la foscor més fosca	n	cat-30-04951373-n
llum	6	van veure la llum en el far	n	cat-30-06874019-n
llum	7	va parar el cotxe i va apagar les llum	n	cat-30-04263760-n
llunyà	1	venim de terres molt llunyanes	a	cat-30-00442361-a
llunyà	2	venim de terres molt llunyanes	a	cat-30-00443274-a
llunyà	3	venim de terres molt llunyanes	a	cat-30-01434717-a
longitud	1	l'editor va limitar la longitud de l'article a 500 paraules	n	cat-30-05133107-n
m	1	la llibreria té 2,5m	n	cat-30-13659162-n
mà	1	va extendre les seves mans	n	cat-30-05564590-n
mà	2	la superfície estava llesta per a una mà de pintura	n	cat-30-00712225-n
major	5	la major part dels vots estava en contra	a	cat-30-01471002-a
major	9	escales majors	a	cat-30-01472098-a
majoria	1	la majoria dels seus clients ho prefereixen	n	cat-30-05122557-n
majoritat	1	va esparar la majoria per marxar de casa	n	cat-30-15152062-n
mal	10	tenia males intencions	a	cat-30-01160775-a
mal	11	porta una mala vida	a	cat-30-01092572-a
mal	1	porta una mala vida	a	cat-30-01125429-a
mal	2	tenia males intencions	a	cat-30-01131043-a
mal	3	tenia males intencions	a	cat-30-01244410-a
mal	4	porta una mala vida	a	cat-30-02274537-a
mal	5	el mal dels homes viu després d'ells, el bé s'enterra amb els seus ossos" - Shakespeare	n	cat-30-05144663-n
mal	5	porta una mala vida	a	cat-30-01069283-a
mal	6	porta una mala vida	a	cat-30-02082924-a
mal	7	porta una mala vida	a	cat-30-01174222-a
mal	8	porta una mala vida	a	cat-30-02345713-a
mal	9	porta una mala vida	a	cat-30-01131803-a
mala_memòria	1	la seva mala memòria augmentava amb els anys	n	cat-30-05673908-n
maldecap	1	el trànsit de Barcelona és un maldecap	n	cat-30-05832264-n
malestar	2	té malestar per culpa dels exàmens	n	cat-30-14403560-n
malvat	1	estava rodejat de gent malvada	a	cat-30-01131043-a
malvat	2	estava rodejat de gent malvada	a	cat-30-01244410-a
malvat	7	estava rodejat de gent malvada	a	cat-30-01160775-a
manada	1	els nens semblaven una manada	n	cat-30-08183046-n
manera	1	la seva manera de ser el va portar molt lluny	n	cat-30-04928903-n
manera	2	la millor manera per anar fins a la feina és amb bus	n	cat-30-00172710-n
maneta	2	la maneta més gran compta els minuts	n	cat-30-03482523-n
manifestació	2	una manifestació d'emoció	n	cat-30-07323231-n
manifestació	4	hi va haver manifestacions violentes contra la guerra	n	cat-30-01177703-n
màquina	2	el boxejador era una magnífica màquina de lluitar	n	cat-30-10278666-n
marc	1	en el marc d'aquest article	n	cat-30-05125377-n
marca	11	va deixar la marca dels seus dits al fang mullat	n	cat-30-13896369-n
marca	3	la marca del propietari era a totes les ovelles	n	cat-30-07270179-n
marca	4	¿quina marca de cotxe és aquesta?	n	cat-30-05845140-n
mare	1	mare de tres nens	n	cat-30-10332385-n
mare	5	la necessitat és la mare de la invenció	n	cat-30-05835292-n
marge	1	va seure al marge del riu i va mirar la corrent	n	cat-30-09213565-n
marge	6	va escriure una nota al marge del full	n	cat-30-03264542-n
marxa	1	la marxa dels esdeveniments es va accelerar	n	cat-30-05058580-n
massa	1	separeu els guerrers de les masses	n	cat-30-08180190-n
massa	2	una massa d'insectes es juntava al voltant de les flors	n	cat-30-08182379-n
massa	6	una massa de gel enorme	n	cat-30-09348055-n
massa	9	el seu ingeni el va situar per sobre de la massa	n	cat-30-08183046-n
matèria	2	la farina és la matèria que s'utilitza per fer el pà	n	cat-30-14580897-n
matèria	3	un àtom és la unitat indivisible més petita de la matèria	n	cat-30-00020827-n
material	1	els arxius proporcionen material molt ric per a una biografia definitiva	n	cat-30-06635509-n
material	2	material pel control de la natalitat	n	cat-30-03729951-n
matí	1	em vaig passar el matí fent encàrrecs	n	cat-30-15165289-n
matinada	1	van estar xerrant tota la nit, fins a la matinada	n	cat-30-15168790-n
matís	4	la situació va prendre un matís completament diferent	n	cat-30-04677952-n
màxim	2	el màxim del voltatge	n	cat-30-13653902-n
màxim	3	Ho va intentar al màxim	n	cat-30-05124928-n
mecanisme	2	va determinar un mecanisme per a les reaccions fotoquímiques	n	cat-30-13512506-n
mecanisme	3	mecanismes de comunicació	n	cat-30-00098385-n
mecanisme	4	el mecanisme de l'orella	n	cat-30-09349797-n
medi	3	els peixos necessiten un medi aquàtic	n	cat-30-08568142-n
medicina	2	va estudiar medicina a Harvard	n	cat-30-00612160-n
meitat	1	la meitat d'un segle	n	cat-30-13736799-n
membre	1	els membres de la cambra van votar en contra	n	cat-30-10307234-n
membre	2	el gos tenia una malformació als membres superiors	n	cat-30-05559908-n
membre	5	membre viril	n	cat-30-05526384-n
menció	1	l'orador va fer diverses mencions a la seva esposa	n	cat-30-06766190-n
menor	1	el menor del Tribunal Suprem	n	cat-30-09827519-n
menor	6	has d'aplicar-li la menor proporció que puguis	a	cat-30-01471368-a
menor	7	escales menors	a	cat-30-01472225-a
ment	1	no podia treure de la seva ment les paraules exactes	n	cat-30-05611302-n
mentida	2	va dir una mentida i va explicar que s'havia menjat els espinacs	n	cat-30-06757057-n
mercaderia	1	un bon negoci es basa en una oferta amb bones mercaderies	n	cat-30-03748886-n
mercat	1	sense competència no existiria el mercat	n	cat-30-01097292-n
mercat	2	es va realitzar un estudi de mercat per valorar la possible demanda	n	cat-30-08424951-n
mercat	4	la fruita del mercat de Santa Caterina és més barata	n	cat-30-03847823-n
mèrit	1	Una obra de gran mèrit	n	cat-30-05138958-n
mes	1	va pagar la factura del mes de gener	n	cat-30-15209413-n
mes	2	el meu aniversari és d'aquí un mes	n	cat-30-15206296-n
mesura	1	la mesura de les columnes era exagerada	n	cat-30-00033615-n
mesura	3	era un model de mesura educada	n	cat-30-04882968-n
mesures	1	la policia va prendre mesures per reduir la delinqüència	n	cat-30-00174412-n
metre	1	medeixo un metre vuitanta	n	cat-30-13659162-n
metre	3	el fuster anava tot el dia amb el metre a sobre	n	cat-30-04392113-n
metro	2	Barcelona tindrà nou línies de metro	n	cat-30-04349306-n
mida	1	la mida dels pins de Catalunya és constant	n	cat-30-05098942-n
mig	3	"un tot està format pel principi, el mig i el final"-Aristòtil	n	cat-30-05868272-n
mig	4	pluja al mig d'abril	n	cat-30-15266685-n
milió	1	va guanyar un milió d'euros a la loteria	n	cat-30-13751533-n
millor	1	Podia vencer als millors	n	cat-30-09851165-n
mina	1	els miners van quedar atrapats dues hores dins la mina	n	cat-30-03768346-n
mina	2	mina antipersones	n	cat-30-03768132-n
mina	3	se li va trencar la mina dibuixant	n	cat-30-03651084-n
ministre	2	primer ministre	n	cat-30-10320863-n
minut	1	només trigo un minut	n	cat-30-15246853-n
minut	2	va córrer una milla en quatre minuts	n	cat-30-15234764-n
minut	5	només està a deu minuts	n	cat-30-05131023-n
misèria	3	treballen tot el dia per una misèria	n	cat-30-13300711-n
missatge	2	va enviar un missatge de tres paraules	n	cat-30-06253690-n
missió	3	els avions estaven en una missió de bombardeig	n	cat-30-00970645-n
misteri	1	és un misteri com va escapar	n	cat-30-05685538-n
model	3	el cotxe era d'un model antic	n	cat-30-05845652-n
model	8	la constitució americana ha servit de model a moltes repúbliques	n	cat-30-05938795-n
modernitat	1	un centre comercial li donaria un esperit de modernitat al poble	n	cat-30-05050668-n
moment	1	és el moment de les faldilles llargues	n	cat-30-15122231-n
moment	7	ho vaig descobrir en un moment	n	cat-30-15180528-n
món	1	tot el món	n	cat-30-02472987-n
món	2	la creació del món	n	cat-30-09466280-n
món	3	vivim en móns diferents	n	cat-30-05809878-n
món	4	va navegar al voltant del món	n	cat-30-09270894-n
moneda	2	el canvi de la seva moneda amb el dòlar està alt	n	cat-30-13384877-n
moral	3	la moral de la història és que s'ha d'estimar el proïseme	n	cat-30-06606044-n
moral	4	tenir la moral baixa	n	cat-30-14374273-n
mort	11	em pregunto que haguessin fet els morts	n	cat-30-09994943-n
mort	1	quan moris el teu capital passarà als teus fills	n	cat-30-07355491-n
mort	2	l'animal va tenir una mort molt dolorosa	n	cat-30-11444117-n
mort	3	la seva lluita contra la mort	n	cat-30-15143276-n
mort	4	semblava més tranquil a la mort del que mai havia estat a la vida	n	cat-30-13962498-n
mort	5	va suposar la mort de totes les seves esperances	n	cat-30-15143477-n
mort	9	van enterrar als morts	n	cat-30-07945657-n
mostra	1	a la botiga hi havia diferents mostres de tela	n	cat-30-05821775-n
mostra	4	va fer una mostra notable de la seva habilitat	n	cat-30-00520257-n
mostra	8	en el museu guarden una mostra d'un mosquit tigre	n	cat-30-09421425-n
mostrar	2	vaig mostrar al client la secció de guants	v	cat-30-00923793-v
motiu	2	no tenia cap motiu de queixa	n	cat-30-06740402-n
motiu	4	no hi ha motius perquè et queixis	n	cat-30-09179264-n
motor	2	el motor del canvi	n	cat-30-11417561-n
moviment	10	estaven en un estat de moviment constant	n	cat-30-14004317-n
moviment	1	els moviments reflexes de les pestanyes revelaven la seva sorpresa	n	cat-30-00331950-n
multitud	2	una multitud de xemeneies	n	cat-30-13775093-n
municipi	2	la família va presentar una denúncia en contra del municipi	n	cat-30-08626283-n
munt	1	un munt de lletres	n	cat-30-13774404-n
munt	3	Va fer un munt d'amics	n	cat-30-13777509-n
mur	2	un mur d'aigua	n	cat-30-09474162-n
nadiu	2	la cultura popular nadiva	a	cat-30-01036383-a
naixement	1	el naixement del riu Ebre és a Cantàbria	n	cat-30-08507558-n
naixement	2	la seva elecció marca el naixement d'una nova època	n	cat-30-15142167-n
naixement	3	van celebrar el naixement del seu primer fill	n	cat-30-07320302-n
nas	2	el gos té un bon nas	n	cat-30-05658826-n
natura	3	intentaven conservar la natura tal com l'havien trobat	n	cat-30-13939353-n
natural	12	producte natural	a	cat-30-00074346-a
natural	13	producte natural	a	cat-30-01406180-a
natural	1	un do natural per l'esport	a	cat-30-01569965-a
natural	2	recursos naturals	a	cat-30-01570892-a
natural	3	producte natural	a	cat-30-01952643-a
natural	4	recursos naturals	a	cat-30-01574036-a
natural	5	producte natural	a	cat-30-01595050-a
natural	7	producte natural	a	cat-30-00074594-a
natural	8	producte natural	a	cat-30-01005914-a
naturalesa	3	la naturalesa ens ha fet així	n	cat-30-09503682-n
naturalesa	4	està en la seva naturalesa ajudar als altres	n	cat-30-04623113-n
necessitat	1	va satisfer la seva necessitat d'afecte	n	cat-30-14449126-n
necessitat	3	els vagabunds viuen en un estat general de necessitat	n	cat-30-14493716-n
necessitat	4	per necessitat o per qualsevol cosa, truca'm	n	cat-30-05171800-n
negoci	1	un petit negoci familiar	n	cat-30-08061042-n
negoci	2	ensenya'm a on està el negoci avui en dia	n	cat-30-01096245-n
negociació	1	la negociació sobre la venta de la companyia va durar diversos dies	n	cat-30-07148192-n
negocis	1	la informàtica s'utilitza molt en els negocis	n	cat-30-01094725-n
nen	1	escriu llibres per a nens	n	cat-30-09917593-n
nen	2	el bebè era un nen	n	cat-30-10285313-n
nen	3	es comporta com un nen en tot	n	cat-30-09918554-n
nena	1	les nenes estaven aprenent a anar amb bicicleta	n	cat-30-10084295-n
netejada	1	aquestes sabates necessiten una bona netejada	n	cat-30-00251013-n
nítid	1	esforços per a obtenir uns greus nítids en les grabacions orquestrals	a	cat-30-01906464-a
nitidesa	3	quan es va llevar la nitidesa havia tornat als seus ulls	n	cat-30-04701460-n
nivell	1	un nivell de franquesa important	n	cat-30-13939892-n
nivell	2	es requereix un nivell d'atenció alt	n	cat-30-05093890-n
nivell	4	les oficines es troben al quart nivell	n	cat-30-05131902-n
nivell	5	nivell d'escaire	n	cat-30-03658858-n
nocturn	1	un viatge nocturn	a	cat-30-00678923-a
nocturn	2	Foscor nocturna	a	cat-30-02931826-a
noia	3	la Sra. Smith era una de les noies	n	cat-30-10130447-n
no_identificat	1	Font no identificada	a	cat-30-01378088-a
noli	2	la tarifa de noli normalment és més barata	n	cat-30-13326198-n
nom	1	el seu nom real era George Washington	n	cat-30-06333653-n
